timestamp,src_ip,dst_ip,query
2025-06-13 22:41:30.729695,10.6.13.3,10.6.13.133,_ldap._tcp.WIN-DQL4WFWJXQ4.massfriction.com
2025-06-13 22:41:31.561036,10.6.13.133,10.6.13.3,login.microsoftonline.com
2025-06-13 22:41:31.590612,10.6.13.133,10.6.13.3,fd.api.iris.microsoft.com
2025-06-13 22:41:31.609446,10.6.13.3,10.6.13.133,login.microsoftonline.com
2025-06-13 22:41:31.635273,10.6.13.3,10.6.13.133,fd.api.iris.microsoft.com
2025-06-13 22:41:32.000243,10.6.13.133,10.6.13.3,settings-win.data.microsoft.com
2025-06-13 22:41:32.042114,10.6.13.3,10.6.13.133,settings-win.data.microsoft.com
2025-06-13 22:43:53.535438,10.6.13.133,10.6.13.3,array619.prod.do.dsp.mp.microsoft.com
2025-06-13 22:43:53.535546,10.6.13.3,10.6.13.133,array619.prod.do.dsp.mp.microsoft.com
2025-06-13 22:43:54.207352,10.6.13.133,10.6.13.3,kv601.prod.do.dsp.mp.microsoft.com
2025-06-13 22:43:54.254158,10.6.13.3,10.6.13.133,kv601.prod.do.dsp.mp.microsoft.com
2025-06-13 22:43:57.100752,10.6.13.133,10.6.13.3,varying-rentals-calgary-predict.trycloudflare.com
2025-06-13 22:43:57.174238,10.6.13.3,10.6.13.133,varying-rentals-calgary-predict.trycloudflare.com
2025-06-13 22:44:57.316620,10.6.13.133,10.6.13.3,windows-msgas.com
2025-06-13 22:44:57.431528,10.6.13.3,10.6.13.133,windows-msgas.com
2025-06-13 22:45:16.030669,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:45:16.030670,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:45:16.030871,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:45:16.030872,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:45:31.979672,10.6.13.133,10.6.13.3,login.microsoftonline.com
2025-06-13 22:45:32.064181,10.6.13.3,10.6.13.133,login.microsoftonline.com
2025-06-13 22:45:50.623510,10.6.13.133,10.6.13.3,v10.events.data.microsoft.com
2025-06-13 22:45:50.688526,10.6.13.3,10.6.13.133,v10.events.data.microsoft.com
2025-06-13 22:45:57.639410,10.6.13.133,10.6.13.3,event-datamicrosoft.live
2025-06-13 22:45:57.706059,10.6.13.133,10.6.13.3,event-datamicrosoft.live
2025-06-13 22:45:57.724966,10.6.13.3,10.6.13.133,event-datamicrosoft.live
2025-06-13 22:46:11.690263,10.6.13.133,10.6.13.3,acroipm2.adobe.com
2025-06-13 22:46:11.755348,10.6.13.133,10.6.13.3,acroipm2.adobe.com
2025-06-13 22:46:11.859255,10.6.13.3,10.6.13.133,acroipm2.adobe.com
2025-06-13 22:46:12.589957,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:46:12.590065,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:46:20.604462,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:46:20.604689,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:48:29.172168,10.6.13.133,10.6.13.3,login.microsoftonline.com
2025-06-13 22:48:29.207298,10.6.13.3,10.6.13.133,login.microsoftonline.com
2025-06-13 22:50:28.962664,10.6.13.133,10.6.13.3,windows-msgas.com
2025-06-13 22:50:29.030223,10.6.13.133,10.6.13.3,windows-msgas.com
2025-06-13 22:50:29.057851,10.6.13.3,10.6.13.133,windows-msgas.com
2025-06-13 22:50:59.142163,10.6.13.133,10.6.13.3,varying-rentals-calgary-predict.trycloudflare.com
2025-06-13 22:50:59.206425,10.6.13.3,10.6.13.133,varying-rentals-calgary-predict.trycloudflare.com
2025-06-13 22:51:13.965449,10.6.13.133,10.6.13.3,windows.msn.com
2025-06-13 22:51:14.036543,10.6.13.133,10.6.13.3,windows.msn.com
2025-06-13 22:51:14.525312,10.6.13.3,10.6.13.133,windows.msn.com
2025-06-13 22:51:59.364928,10.6.13.133,10.6.13.3,event-datamicrosoft.live
2025-06-13 22:51:59.430042,10.6.13.133,10.6.13.3,event-datamicrosoft.live
2025-06-13 22:51:59.451177,10.6.13.3,10.6.13.133,event-datamicrosoft.live
2025-06-13 22:53:37.337799,10.6.13.133,10.6.13.3,array620.prod.do.dsp.mp.microsoft.com
2025-06-13 22:53:37.337876,10.6.13.3,10.6.13.133,array620.prod.do.dsp.mp.microsoft.com
2025-06-13 22:53:38.021952,10.6.13.133,10.6.13.3,kv601.prod.do.dsp.mp.microsoft.com
2025-06-13 22:53:38.079939,10.6.13.3,10.6.13.133,kv601.prod.do.dsp.mp.microsoft.com
2025-06-13 22:54:34.318648,10.6.13.133,10.6.13.3,ecs.office.com
2025-06-13 22:54:34.362716,10.6.13.3,10.6.13.133,ecs.office.com
2025-06-13 22:55:16.089515,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:55:16.089517,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:55:16.089518,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:55:16.089735,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:55:16.894936,10.6.13.133,10.6.13.3,kv601.prod.do.dsp.mp.microsoft.com
2025-06-13 22:55:16.941897,10.6.13.3,10.6.13.133,kv601.prod.do.dsp.mp.microsoft.com
2025-06-13 22:56:30.320252,10.6.13.133,10.6.13.3,varying-rentals-calgary-predict.trycloudflare.com
2025-06-13 22:56:30.373046,10.6.13.3,10.6.13.133,varying-rentals-calgary-predict.trycloudflare.com
2025-06-13 22:57:00.452396,10.6.13.133,10.6.13.3,windows-msgas.com
2025-06-13 22:57:00.491328,10.6.13.3,10.6.13.133,windows-msgas.com
2025-06-13 22:58:00.638537,10.6.13.133,10.6.13.3,event-datamicrosoft.live
2025-06-13 22:58:00.705274,10.6.13.133,10.6.13.3,event-datamicrosoft.live
2025-06-13 22:58:00.713577,10.6.13.3,10.6.13.133,event-datamicrosoft.live
2025-06-13 23:01:31.323912,10.6.13.133,10.6.13.3,varying-rentals-calgary-predict.trycloudflare.com
2025-06-13 23:01:31.380333,10.6.13.133,10.6.13.3,varying-rentals-calgary-predict.trycloudflare.com
2025-06-13 23:01:31.501005,10.6.13.3,10.6.13.133,varying-rentals-calgary-predict.trycloudflare.com
2025-06-13 23:02:31.694026,10.6.13.133,10.6.13.3,windows-msgas.com
2025-06-13 23:02:31.746312,10.6.13.133,10.6.13.3,windows-msgas.com
2025-06-13 23:02:32.041630,10.6.13.3,10.6.13.133,windows-msgas.com
2025-06-13 23:03:59.754692,10.6.13.133,10.6.13.3,login.microsoftonline.com
2025-06-13 23:03:59.811424,10.6.13.3,10.6.13.133,login.microsoftonline.com
2025-06-13 23:04:01.319464,10.6.13.133,10.6.13.3,settings-win.data.microsoft.com
2025-06-13 23:04:01.370025,10.6.13.3,10.6.13.133,settings-win.data.microsoft.com
2025-06-13 23:05:16.126915,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 23:05:16.126917,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 23:05:16.127172,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 23:05:16.127173,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 23:06:02.627861,10.6.13.133,10.6.13.3,event-datamicrosoft.live
2025-06-13 23:06:02.695721,10.6.13.133,10.6.13.3,event-datamicrosoft.live
2025-06-13 23:06:02.697536,10.6.13.3,10.6.13.133,event-datamicrosoft.live
2025-06-13 23:07:02.882020,10.6.13.133,10.6.13.3,varying-rentals-calgary-predict.trycloudflare.com
2025-06-13 23:07:02.949563,10.6.13.133,10.6.13.3,varying-rentals-calgary-predict.trycloudflare.com
2025-06-13 23:07:02.952942,10.6.13.3,10.6.13.133,varying-rentals-calgary-predict.trycloudflare.com
2025-06-13 23:07:27.147034,10.6.13.133,10.6.13.3,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.massfriction.com
2025-06-13 23:07:27.147198,10.6.13.3,10.6.13.133,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.massfriction.com
2025-06-13 23:07:33.011953,10.6.13.133,10.6.13.3,windows-msgas.com
2025-06-13 23:07:33.057771,10.6.13.3,10.6.13.133,windows-msgas.com
